BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2013-11-27,Сбербанк,SBER,34496,8321671619.1,103.5,102.62,104.14,102.76,103.43,102.77,80453800,103.43,103.43,103.43,8325640537.25,8325640537.25,8325640537.25,,3,SUR,-0.24,
TQBR,2013-11-28,Сбербанк,SBER,25577,6686937398.4,103.3,102.33,103.78,102.66,103.07,102.69,64879430,103.07,103.07,103.07,6685962584.58,6685962584.58,6685962584.58,,3,SUR,-0.08,
TQBR,2013-11-29,Сбербанк,SBER,36521,8168105010.5,102.71,101.84,103.29,103.27,102.6,103.07,79612660,102.6,102.6,102.6,8171728232.17,8171728232.17,8171728232.17,,3,SUR,0.37,
TQBR,2013-12-02,Сбербанк,SBER,27430,6334548108.3,103.16,102.31,103.66,102.45,102.95,102.36,61527830,102.95,102.95,102.95,6337129580.72,6337129580.72,6337129580.72,,3,SUR,-0.69,
TQBR,2013-12-03,Сбербанк,SBER,59126,12454306007.8,102.2,100.0,102.48,100.13,100.92,100.24,123406320,100.92,100.92,100.92,12461131164.07,12461131164.07,12461131164.07,,3,SUR,-2.07,
TQBR,2013-12-04,Сбербанк,SBER,42472,9585372416.6,100.3,98.74,100.78,98.95,99.77,98.95,96070960,99.77,99.77,99.77,9586511475.39,9586511475.39,9586511475.39,,3,SUR,-1.29,
TQBR,2013-12-05,Сбербанк,SBER,51276,9383787841.0,99.28,97.95,99.94,98.2,99.0,98.25,94786250,99.0,99.0,99.0,9390337614.83,9390337614.83,9390337614.83,,3,SUR,-0.71,
TQBR,2013-12-06,Сбербанк,SBER,54441,10670161127.8,98.49,97.88,100.0,99.81,98.83,99.9,107963460,98.83,98.83,98.83,10681923644.07,10681923644.07,10681923644.07,,3,SUR,1.68,
TQBR,2013-12-09,Сбербанк,SBER,50975,9569176831.7,100.32,99.55,101.07,101.0,100.34,101.0,95366620,100.34,100.34,100.34,9580159577.55,9580159577.55,9580159577.55,,3,SUR,1.1,
TQBR,2013-12-10,Сбербанк,SBER,51161,9166558432.6,100.97,99.72,101.39,100.18,100.59,100.16,91125870,100.59,100.59,100.59,9170051575.12,9170051575.12,9170051575.12,,3,SUR,-0.83,
