BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2014-06-09,ГАЗПРОМ ао,GAZP,32981,5851238809.2,144.0,143.03,146.2,144.4,145.02,144.4,40347300,145.02,145.02,145.02,5850366169.2,5850366169.2,5850366169.2,,3,SUR,0.3,
TQBR,2014-06-10,ГАЗПРОМ ао,GAZP,34667,5956066807.8,144.31,142.67,144.76,144.75,143.65,144.75,41460990,143.65,143.65,143.65,5954475068.5,5954475068.5,5954475068.5,,3,SUR,0.24,
TQBR,2014-06-11,ГАЗПРОМ ао,GAZP,35615,5725373472.1,145.2,143.9,146.4,146.4,145.25,146.4,39418520,145.25,145.25,145.25,5722179072.1,5722179072.1,5722179072.1,,3,SUR,1.14,
TQBR,2014-06-16,ГАЗПРОМ ао,GAZP,54979,11134531747.3,144.0,142.58,145.27,145.2,144.29,145.2,77165360,144.29,144.29,144.29,11114890147.3,11114890147.3,11114890147.3,,3,SUR,-0.82,
TQBR,2014-06-17,ГАЗПРОМ ао,GAZP,37142,6436430233.0,145.3,143.72,146.37,144.77,145.06,144.77,44370530,145.06,145.06,145.06,6430821653.0,6430821653.0,6430821653.0,,3,SUR,-0.3,
TQBR,2014-06-18,ГАЗПРОМ ао,GAZP,31478,4832639667.8,144.79,144.43,146.19,145.0,145.25,145.0,33270240,145.25,145.25,145.25,4831818708.5,4831818708.5,4831818708.5,,3,SUR,0.16,
TQBR,2014-06-19,ГАЗПРОМ ао,GAZP,44182,6552395455.3,146.4,145.04,147.69,145.2,146.68,145.2,44670940,146.68,146.68,146.68,6522585487.3,6522585487.3,6522585487.3,,3,SUR,0.14,
TQBR,2014-06-20,ГАЗПРОМ ао,GAZP,27900,4907720591.4,145.05,144.28,145.88,145.6,145.29,145.6,33779020,145.29,145.29,145.29,4904826843.9,4904826843.9,4904826843.9,,3,SUR,0.28,
TQBR,2014-06-23,ГАЗПРОМ ао,GAZP,33417,4963198922.4,146.2,145.07,147.27,147.17,146.31,147.17,33923270,146.31,146.31,146.31,4959491290.4,4959491290.4,4959491290.4,,3,SUR,1.08,
TQBR,2014-06-24,ГАЗПРОМ ао,GAZP,79272,13200142387.4,147.65,147.56,153.42,153.25,150.78,153.25,87546740,150.78,150.78,150.78,13196229662.4,13196229662.4,13196229662.4,,3,SUR,4.13,
TQBR,2014-06-25,ГАЗПРОМ ао,GAZP,51549,9973343107.4,152.48,149.01,154.21,149.26,151.39,149.26,65879300,151.39,151.39,151.39,9960832123.4,9960832123.4,9960832123.4,,3,SUR,-2.6,
TQBR,2014-06-26,ГАЗПРОМ ао,GAZP,45393,7863811096.6,149.63,147.02,150.44,147.44,148.3,147.44,53026000,148.3,148.3,148.3,7858985529.1,7858985529.1,7858985529.1,,3,SUR,-1.22,
TQBR,2014-06-27,ГАЗПРОМ ао,GAZP,35997,5138975884.3,148.0,147.22,149.88,149.39,148.68,149.39,34563280,148.68,148.68,148.68,5136823964.3,5136823964.3,5136823964.3,,3,SUR,1.32,
