"Date","Value"
"12/5/2025","76.9708"
"12/4/2025","77.9556"
"12/3/2025","77.4631"
"12/2/2025","77.7027"
"11/29/2025","78.2284"
"11/28/2025","78.2503"
"11/27/2025","78.5941"
"11/26/2025","78.9615"
"11/25/2025","78.9202"
"11/22/2025","79.0246"
"11/21/2025","80.7321"
"11/20/2025","80.9448"
"11/19/2025","81.0547"
"11/18/2025","81.1302"
"11/15/2025","81.1276"
"11/14/2025","80.6010"
"11/13/2025","81.2852"
"11/12/2025","81.3562"
"11/11/2025","81.0132"
"11/8/2025","81.2257"
"11/7/2025","81.3765"
"11/6/2025","81.1885"
"11/2/2025","80.8861"
"11/1/2025","80.9756"
"10/31/2025","80.5037"
"10/30/2025","79.4715"
"10/29/2025","79.8174"
"10/28/2025","78.9848"
"10/25/2025","80.9713"
"10/24/2025","81.2690"
"10/23/2025","81.6549"
"10/22/2025","81.3475"
"10/21/2025","81.3582"
"10/18/2025","80.9834"
"10/17/2025","79.0839"
"10/16/2025","78.8390"
"10/15/2025","79.9589"
"10/14/2025","80.8548"
"10/11/2025","81.1898"
"10/10/2025","81.4103"
"10/9/2025","81.5478"
"10/8/2025","81.9349"
"10/7/2025","83.0000"
"10/4/2025","81.8969"
"10/3/2025","81.0085"
"10/2/2025","81.4967"
"10/1/2025","82.6084"
"9/30/2025","82.8676"
"9/27/2025","83.6118"
"9/26/2025","83.6069"
"9/25/2025","83.9914"
"9/24/2025","83.3506"
"9/23/2025","84.0186"
"9/20/2025","83.5904"
"9/19/2025","83.1725"
"9/18/2025","82.9987"
"9/17/2025","82.8359"
"9/16/2025","83.0718"
"9/13/2025","84.3798"
"9/12/2025","85.6647"
"9/11/2025","84.9211"
"9/10/2025","83.2425"
"9/9/2025","82.3397"
"9/6/2025","81.5556"
"9/5/2025","81.2977"
"9/4/2025","80.8488"
"9/3/2025","80.5947"
"9/2/2025","80.4261"
"8/30/2025","80.3316"
"8/29/2025","80.2918"
"8/28/2025","80.4421"
"8/27/2025","80.5268"
"8/26/2025","80.6842"
"8/23/2025","80.7498"
"8/22/2025","80.2548"
"8/21/2025","80.1045"
"8/20/2025","80.3466"
"8/19/2025","80.4256"
"8/16/2025","80.0224"
"8/15/2025","79.7653"
"8/14/2025","79.6032"
"8/13/2025","79.8714"
"8/12/2025","79.6677"
"8/9/2025","79.7796"
"8/8/2025","79.3847"
"8/7/2025","80.1914"
"8/6/2025","80.0490"
"8/5/2025","79.6736"
"8/2/2025","80.3289"
"8/1/2025","80.3163"
"7/31/2025","81.8347"
"7/30/2025","82.2197"
"7/29/2025","79.5782"
"7/26/2025","79.5527"
"7/25/2025","78.8623"
"7/24/2025","78.4477"
"7/23/2025","78.0882"
"7/22/2025","78.3274"
"7/19/2025","78.3129"
"7/18/2025","78.1856"
"7/17/2025","77.9585"
"7/16/2025","77.9584"
"7/15/2025","78.3722"
"7/12/2025","77.8855"
"7/11/2025","77.9029"
"7/10/2025","78.1727"
"7/9/2025","78.1682"
"7/8/2025","78.7185"
"7/5/2025","78.8354"
"7/4/2025","78.7831"
"7/3/2025","78.6540"
"7/2/2025","78.4181"
"7/1/2025","78.5284"
"6/28/2025","78.4685"
"6/27/2025","78.2117"
"6/26/2025","78.1959"
"6/25/2025","78.3892"
"6/24/2025","78.2923"
"6/21/2025","78.5016"
"6/20/2025","78.4839"
"6/19/2025","78.7174"
"6/18/2025","78.7135"
"6/17/2025","78.5067"
"6/12/2025","79.0028"
"6/11/2025","78.6003"
"6/10/2025","79.1543"
"6/7/2025","79.1703"
"6/6/2025","79.1272"
"6/5/2025","78.5025"
"6/4/2025","78.8549"
"6/3/2025","79.1285"
"5/31/2025","78.6171"
"5/30/2025","78.4970"
"5/29/2025","79.6037"
"5/28/2025","79.6176"
"5/27/2025","79.6588"
"5/24/2025","79.7108"
"5/23/2025","79.7357"
"5/22/2025","79.7530"
"5/21/2025","80.3075"
"5/20/2025","80.4137"
"5/17/2025","80.7689"
"5/16/2025","80.3134"
"5/15/2025","80.2237"
"5/14/2025","80.5500"
"5/13/2025","80.8883"
"5/8/2025","80.8612"
"5/7/2025","80.9644"
"5/6/2025","81.9137"
"5/1/2025","81.4933"
"4/30/2025","81.5616"
"4/29/2025","82.5467"
"4/26/2025","82.6549"
"4/25/2025","82.8559"
"4/24/2025","82.3637"
"4/23/2025","81.4620"
"4/22/2025","80.7597"
"4/19/2025","81.1371"
"4/18/2025","82.0200"
"4/17/2025","82.5892"
"4/16/2025","82.3003"
"4/15/2025","82.7671"
"4/12/2025","84.0040"
"4/11/2025","85.0159"
"4/10/2025","86.0923"
"4/9/2025","85.4641"
"4/8/2025","86.1891"
"4/5/2025","84.2774"
"4/4/2025","84.3830"
"4/3/2025","84.5522"
"4/2/2025","84.8707"
"4/1/2025","85.4963"
"3/29/2025","83.6813"
"3/28/2025","83.8347"
"3/27/2025","84.2065"
"3/26/2025","84.1930"
"3/25/2025","83.8737"
"3/22/2025","84.6400"
"3/21/2025","84.3955"
"3/20/2025","82.8487"
"3/19/2025","81.5018"
"3/18/2025","84.3059"
"3/15/2025","85.5694"
"3/14/2025","86.6190"
"3/13/2025","86.6204"
"3/12/2025","86.5669"
"3/11/2025","88.3872"
"3/8/2025","89.1362"
"3/7/2025","89.5724"
"3/6/2025","89.7878"
"3/5/2025","89.2448"
"3/4/2025","89.2497"
"3/1/2025","88.2568"
"2/28/2025","87.6967"
"2/27/2025","85.9279"
"2/26/2025","86.6318"
"2/25/2025","88.2065"
"2/22/2025","88.1676"
"2/21/2025","88.5103"
"2/20/2025","90.4268"
"2/19/2025","91.3398"
"2/18/2025","91.4347"
"2/15/2025","90.3099"
"2/14/2025","91.0313"
"2/13/2025","94.0485"
"2/12/2025","95.8024"
"2/11/2025","96.7821"
"2/8/2025","97.2762"
"2/7/2025","96.9104"
"2/6/2025","98.0556"
"2/5/2025","98.5336"
"2/4/2025","99.9433"
"2/1/2025","97.8107"
"1/31/2025","98.0062"
"1/30/2025","98.0126"
"1/29/2025","97.9658"
"1/28/2025","97.1320"
"1/25/2025","98.2636"
"1/24/2025","99.0978"
"1/23/2025","98.2804"
"1/22/2025","99.9282"
"1/21/2025","101.9579"
"1/18/2025","102.4137"
"1/17/2025","102.3762"
"1/16/2025","102.8078"
"1/15/2025","103.4380"
"1/14/2025","102.7081"
"1/11/2025","101.9146"
"1/10/2025","102.2911"
"12/29/2024","101.6797"
"12/28/2024","100.5281"
"12/27/2024","99.2295"
"12/26/2024","99.6125"
"12/25/2024","99.8729"
"12/24/2024","101.6143"
"12/21/2024","102.3438"
"12/20/2024","103.4207"
"12/19/2024","102.7763"
"12/18/2024","102.9979"
"12/17/2024","102.9125"
"12/14/2024","103.4305"
"12/13/2024","103.9500"
"12/12/2024","103.2707"
"12/11/2024","100.0324"
"12/10/2024","99.3759"
"12/7/2024","99.4215"
"12/6/2024","103.3837"
"12/5/2024","104.2361"
"12/4/2024","106.1878"
"12/3/2024","107.1758"
"11/30/2024","107.7409"
"11/29/2024","109.5782"
"11/28/2024","108.0104"
"11/27/2024","105.0604"
"11/26/2024","103.7908"
"11/23/2024","102.5761"
"11/22/2024","100.6798"
"11/21/2024","100.2192"
"11/20/2024","100.0348"
"11/19/2024","99.9430"
"11/16/2024","99.9971"
"11/15/2024","99.0180"
"11/14/2024","98.3657"
"11/13/2024","97.9559"
"11/12/2024","97.9550"
"11/9/2024","97.8335"
"11/8/2024","98.0726"
"11/7/2024","98.2236"
"11/6/2024","98.0562"
"11/3/2024","97.5499"
"11/2/2024","97.4402"
"11/1/2024","97.0226"
"10/31/2024","97.0530"
"10/30/2024","97.3261"
"10/29/2024","97.2300"
"10/26/2024","96.6657"
"10/25/2024","96.7402"
"10/24/2024","96.6379"
"10/23/2024","96.5918"
"10/22/2024","96.0924"
"10/19/2024","96.4172"
"10/18/2024","97.1490"
"10/17/2024","97.2568"
"10/16/2024","97.0121"
"10/15/2024","96.1021"
"10/12/2024","96.0686"
"10/11/2024","97.2394"
"10/10/2024","96.9483"
"10/9/2024","96.1079"
"10/8/2024","96.0649"
"10/5/2024","94.8700"
"10/4/2024","95.0262"
"10/3/2024","94.5054"
"10/2/2024","93.3581"
"10/1/2024","93.2221"
"9/28/2024","92.7126"
"9/27/2024","92.4074"
"9/26/2024","92.3880"
"9/25/2024","92.8622"
"9/24/2024","92.9200"
"9/21/2024","92.5848"
"9/20/2024","92.6962"
"9/19/2024","91.6712"
"9/18/2024","91.4292"
"9/17/2024","91.1423"
"9/14/2024","90.9345"
"9/13/2024","91.1096"
"9/12/2024","91.2653"
"9/11/2024","91.1127"
"9/10/2024","90.3853"
"9/7/2024","89.8225"
"9/6/2024","89.7044"
"9/5/2024","88.9288"
"9/4/2024","88.6118"
"9/3/2024","90.0013"
"8/31/2024","91.1868"
"8/30/2024","91.4548"
"8/29/2024","91.4449"
"8/28/2024","91.4807"
"8/27/2024","91.7745"
"8/24/2024","91.6012"
"8/23/2024","91.2881"
"8/22/2024","91.6862"
"8/21/2024","90.6944"
"8/20/2024","89.5428"
"8/17/2024","88.9062"
"8/16/2024","88.7960"
"8/15/2024","90.0055"
"8/14/2024","92.6592"
"8/13/2024","89.9475"
"8/10/2024","87.9920"
"8/9/2024","86.5621"
"8/8/2024","85.9543"
"8/7/2024","85.1646"
"8/6/2024","84.9471"
"8/3/2024","85.7024"
"8/2/2024","85.7833"
"8/1/2024","86.1091"
"7/31/2024","86.3300"
"7/30/2024","86.5554"
"7/27/2024","85.5650"
"7/26/2024","85.4100"
"7/25/2024","86.5502"
"7/24/2024","87.2990"
"7/23/2024","87.7805"
"7/20/2024","88.0206"
"7/19/2024","87.8754"
"7/18/2024","88.0872"
"7/17/2024","88.2824"
"7/16/2024","87.8077"
"7/13/2024","87.7427"
"7/12/2024","87.9880"
"7/11/2024","87.8551"
"7/10/2024","88.0031"
"7/9/2024","88.1688"
"7/6/2024","88.1348"
"7/5/2024","88.1205"
"7/4/2024","87.9506"
"7/3/2024","87.9921"
"7/2/2024","87.2972"
"6/29/2024","85.7480"
"6/28/2024","84.9640"
"6/27/2024","87.8064"
"6/26/2024","87.2770"
"6/25/2024","87.3730"
"6/22/2024","87.9595"
"6/21/2024","85.4176"
"6/20/2024","82.6282"
"6/19/2024","87.0354"
"6/18/2024","89.0499"
"6/15/2024","89.0658"
"6/14/2024","88.2080"
"6/12/2024","89.0214"
"6/11/2024","88.9944"
"6/8/2024","88.7606"
"6/7/2024","88.7604"
"6/6/2024","88.7436"
"6/5/2024","88.7574"
"6/4/2024","89.3755"
"6/1/2024","90.1915"
"5/31/2024","89.7869"
"5/30/2024","89.2589"
"5/29/2024","88.4375"
"5/28/2024","88.6852"
"5/25/2024","89.7026"
"5/24/2024","90.2486"
"5/23/2024","90.1887"
"5/22/2024","90.4082"
"5/21/2024","90.6537"
"5/18/2024","90.9873"
"5/17/2024","90.9239"
"5/16/2024","91.2573"
"5/15/2024","91.3591"
"5/14/2024","91.6330"
"5/9/2024","91.8239"
"5/8/2024","91.1231"
"5/7/2024","91.3124"
"5/4/2024","91.6918"
"5/3/2024","92.0538"
"4/28/2024","91.7791"
"4/27/2024","92.0134"
"4/26/2024","92.1314"
"4/25/2024","92.5058"
"4/24/2024","93.2918"
"4/23/2024","93.2519"
"4/20/2024","93.4409"
"4/19/2024","94.0922"
"4/18/2024","94.3242"
"4/17/2024","94.0742"
"4/16/2024","93.5891"
"4/13/2024","93.4419"
"4/12/2024","93.7196"
"4/11/2024","93.2198"
"4/10/2024","92.7463"
"4/9/2024","92.5810"
"4/6/2024","92.4155"
"4/5/2024","92.3058"
"4/4/2024","92.3892"
"4/3/2024","92.5254"
"4/2/2024","92.2914"
"3/30/2024","92.3660"
"3/29/2024","92.2628"
"3/28/2024","92.5919"
"3/27/2024","92.5745"
"3/26/2024","92.7761"
"3/23/2024","92.6118"
"3/22/2024","91.9499"
"3/21/2024","92.6861"
"3/20/2024","92.2243"
"3/19/2024","91.9829"
"3/16/2024","91.8700"
"3/15/2024","91.6359"
"3/14/2024","91.5449"
"3/13/2024","90.8818"
"3/12/2024","90.6252"
"3/8/2024","90.7493"
"3/7/2024","90.3412"
"3/6/2024","91.1604"
"3/5/2024","91.3534"
"3/2/2024","91.3336"
"3/1/2024","90.8423"
"2/29/2024","91.8692"
"2/28/2024","92.0425"
"2/27/2024","92.6321"
"2/23/2024","92.7519"
"2/22/2024","92.4387"
"2/21/2024","92.3490"
"2/20/2024","92.4102"
"2/17/2024","92.5492"
"2/16/2024","91.8237"
"2/15/2024","91.4316"
"2/14/2024","91.2057"
"2/13/2024","91.0758"
"2/10/2024","90.8901"
"2/9/2024","91.2561"
"2/8/2024","91.1514"
"2/7/2024","90.6842"
"2/6/2024","91.2434"
"2/3/2024","90.6626"
"2/2/2024","90.2299"
"2/1/2024","89.6678"
"1/31/2024","89.2887"
"1/30/2024","89.6090"
"1/27/2024","89.5159"
"1/26/2024","88.6562"
"1/25/2024","88.2829"
"1/24/2024","87.9199"
"1/23/2024","87.9724"
"1/20/2024","88.5896"
"1/19/2024","88.6610"
"1/18/2024","88.3540"
"1/17/2024","87.6457"
"1/16/2024","87.6772"
"1/13/2024","88.1324"
"1/12/2024","88.7818"
"1/11/2024","89.3939"
"1/10/2024","90.4040"
"12/30/2023","89.6883"
"12/29/2023","90.3041"
"12/28/2023","91.7051"
"12/27/2023","91.7069"
"12/26/2023","91.9690"
"12/23/2023","91.9389"
"12/22/2023","91.7062"
"12/21/2023","90.4056"
"12/20/2023","90.0870"
"12/19/2023","90.4162"
"12/16/2023","89.6966"
"12/15/2023","89.6741"
"12/14/2023","89.8926"
"12/13/2023","90.2158"
"12/12/2023","90.9846"
"12/9/2023","91.6402"
"12/8/2023","92.5654"
"12/7/2023","92.7826"
"12/6/2023","91.5823"
"12/5/2023","90.6728"
"12/2/2023","89.7619"
"12/1/2023","88.5819"
"11/30/2023","88.8841"
"11/29/2023","88.6102"
"11/28/2023","88.7045"
"11/25/2023","88.8133"
"11/24/2023","88.1206"
"11/23/2023","88.1648"
"11/22/2023","87.8701"
"11/21/2023","88.4954"
"11/18/2023","89.1237"
"11/17/2023","88.9466"
"11/16/2023","89.4565"
"11/15/2023","91.2570"
"11/14/2023","92.1185"
"11/11/2023","92.0535"
"11/10/2023","91.9266"
"11/9/2023","92.1973"
"11/8/2023","92.4151"
"11/4/2023","93.0351"
"11/3/2023","93.1730"
"11/2/2023","93.2801"
"11/1/2023","92.0226"
"10/31/2023","93.2435"
"10/28/2023","93.2174"
"10/27/2023","93.5616"
"10/26/2023","93.1507"
"10/25/2023","93.5224"
"10/24/2023","94.7081"
"10/21/2023","95.9053"
"10/20/2023","97.3074"
"10/19/2023","97.3724"
"10/18/2023","97.3458"
"10/17/2023","97.2865"
"10/14/2023","97.3075"
"10/13/2023","96.9948"
"10/12/2023","99.9808"
"10/11/2023","99.9349"
"10/10/2023","101.3598"
"10/7/2023","100.4911"
"10/6/2023","99.6762"
"10/5/2023","99.4555"
"10/4/2023","99.2677"
"10/3/2023","98.4785"
"9/30/2023","97.4147"
"9/29/2023","97.0018"
"9/28/2023","96.5000"
"9/27/2023","96.2378"
"9/26/2023","96.1456"
"9/23/2023","96.0419"
"9/22/2023","96.0762"
"9/21/2023","96.6172"
"9/20/2023","96.2236"
"9/19/2023","96.6472"
"9/16/2023","96.6338"
"9/15/2023","96.1609"
"9/14/2023","95.9794"
"9/13/2023","94.7035"
"9/12/2023","96.5083"
"9/9/2023","97.9241"
"9/8/2023","98.1961"
"9/7/2023","97.8439"
"9/6/2023","97.5383"
"9/5/2023","96.6199"
"9/2/2023","96.3411"
"9/1/2023","96.3344"
"8/31/2023","95.9283"
"8/30/2023","95.7070"
"8/29/2023","95.4717"
"8/26/2023","94.7117"
"8/25/2023","94.4007"
"8/24/2023","94.4421"
"8/23/2023","94.1185"
"8/22/2023","94.1424"
"8/19/2023","93.4047"
"8/18/2023","93.7460"
"8/17/2023","96.7045"
"8/16/2023","97.4217"
"8/15/2023","101.0399"
"8/12/2023","98.2066"
"8/11/2023","97.2794"
"8/10/2023","97.3999"
"8/9/2023","96.0755"
"8/8/2023","96.5668"
"8/5/2023","94.8076"
"8/4/2023","93.7792"
"8/3/2023","92.8410"
"8/2/2023","91.7755"
"8/1/2023","91.5923"
"7/29/2023","90.9783"
"7/28/2023","90.0225"
"7/27/2023","90.0468"
"7/26/2023","90.0945"
"7/25/2023","90.4890"
"7/22/2023","90.3846"
"7/21/2023","90.8545"
"7/20/2023","91.2046"
"7/19/2023","90.6906"
"7/18/2023","90.4217"
"7/15/2023","90.1190"
"7/14/2023","90.1757"
"7/13/2023","90.6253"
"7/12/2023","90.5045"
"7/11/2023","91.4931"
"7/8/2023","91.6879"
"7/7/2023","92.5695"
"7/6/2023","90.3380"
"7/5/2023","89.5450"
"7/4/2023","89.3255"
"7/1/2023","88.3844"
"6/30/2023","87.0341"
"6/29/2023","85.6192"
"6/28/2023","85.0504"
"6/27/2023","84.6642"
"6/24/2023","84.0793"
"6/23/2023","83.6077"
"6/22/2023","84.2467"
"6/21/2023","84.2336"
"6/20/2023","83.9866"
"6/17/2023","83.6498"
"6/16/2023","83.9611"
"6/15/2023","84.3249"
"6/14/2023","83.6405"
"6/10/2023","82.6417"
"6/9/2023","82.0930"
"6/8/2023","81.4581"
"6/7/2023","81.2502"
"6/6/2023","81.3294"
"6/3/2023","80.8756"
"6/2/2023","80.9657"
"6/1/2023","80.9942"
"5/31/2023","80.6872"
"5/30/2023","80.0555"
"5/27/2023","79.9667"
"5/26/2023","79.9841"
"5/25/2023","79.9669"
"5/24/2023","80.1665"
"5/23/2023","79.9379"
"5/20/2023","79.9093"
"5/19/2023","80.0366"
"5/18/2023","80.7642"
"5/17/2023","79.9798"
"5/16/2023","79.1004"
"5/13/2023","77.2041"
"5/12/2023","75.8846"
"5/11/2023","76.6929"
"5/6/2023","76.8207"
"5/5/2023","78.6139"
"5/4/2023","79.3071"
"5/3/2023","79.9609"
"4/29/2023","80.5093"
"4/28/2023","81.5601"
"4/27/2023","81.6274"
"4/26/2023","81.5499"
"4/25/2023","81.2745"
"4/22/2023","81.4863"
"4/21/2023","81.6188"
"4/20/2023","81.6549"
"4/19/2023","81.6028"
"4/18/2023","81.6279"
"4/15/2023","81.5045"
"4/14/2023","81.6758"
"4/13/2023","82.0934"
"4/12/2023","82.1799"
"4/11/2023","81.7441"
"4/8/2023","82.3988"
"4/7/2023","80.6713"
"4/6/2023","79.4961"
"4/5/2023","79.3563"
"4/4/2023","77.9510"
"4/1/2023","77.3233"
"3/31/2023","77.0863"
"3/30/2023","76.9781"
"3/29/2023","76.5939"
"3/28/2023","76.5662"
"3/25/2023","76.4479"
"3/24/2023","76.3072"
"3/23/2023","76.9561"
"3/22/2023","76.8373"
"3/21/2023","77.2422"
"3/18/2023","76.6044"
"3/17/2023","76.4095"
"3/16/2023","75.7457"
"3/15/2023","75.1927"
"3/14/2023","75.4609"
"3/11/2023","75.9406"
"3/10/2023","75.9028"
"3/8/2023","75.4577"
"3/7/2023","75.4728"
"3/4/2023","75.4592"
"3/3/2023","75.4729"
"3/2/2023","75.2513"
"3/1/2023","74.8932"
"2/28/2023","75.4323"
"2/23/2023","74.7087"
"2/22/2023","74.8596"
"2/21/2023","74.0432"
"2/18/2023","74.7588"
"2/17/2023","74.7638"
"2/16/2023","74.2077"
"2/15/2023","73.8645"
"2/14/2023","73.6307"
"2/11/2023","72.7923"
"2/10/2023","72.8949"
"2/9/2023","71.5763"
"2/8/2023","70.8924"
"2/7/2023","70.5991"
"2/4/2023","70.3847"
"2/3/2023","70.0414"
"2/2/2023","70.1217"
"2/1/2023","70.5174"
"1/31/2023","69.5927"
"1/28/2023","69.3372"
"1/27/2023","69.1263"
"1/26/2023","68.9573"
"1/25/2023","68.7529"
"1/24/2023","68.6288"
"1/21/2023","68.6656"
"1/20/2023","68.8467"
"1/19/2023","68.8728"
"1/18/2023","68.6644"
"1/17/2023","68.2892"
"1/14/2023","67.5744"
"1/13/2023","67.7775"
"1/12/2023","69.0202"
"1/11/2023","69.6094"
"1/10/2023","70.3002"
"12/31/2022","70.3375"
"12/30/2022","71.9778"
"12/29/2022","71.3261"
"12/28/2022","69.9346"
"12/27/2022","68.4487"
"12/24/2022","68.6760"
"12/23/2022","72.1306"
"12/22/2022","70.5256"
"12/21/2022","69.0037"
"12/20/2022","66.3474"
"12/17/2022","64.6078"
"12/16/2022","64.3015"
"12/15/2022","63.3590"
"12/14/2022","63.2120"
"12/13/2022","62.7674"
"12/10/2022","62.3813"
"12/9/2022","62.5722"
"12/8/2022","62.9372"
"12/7/2022","62.9103"
"12/6/2022","62.1849"
"12/3/2022","61.7749"
"12/2/2022","61.1479"
"12/1/2022","60.8803"
"11/30/2022","61.0742"
"11/29/2022","60.7520"
"11/26/2022","60.4797"
"11/25/2022","60.3866"
"11/24/2022","60.5043"
"11/23/2022","60.6566"
"11/22/2022","60.7379"
"11/19/2022","60.3741"
"11/18/2022","60.3894"
"11/17/2022","60.3484"
"11/16/2022","60.3116"
"11/15/2022","60.3982"
"11/12/2022","60.2179"
"11/11/2022","61.2434"
"11/10/2022","61.0611"
"11/9/2022","60.9774"
"11/8/2022","61.2367"
"11/4/2022","62.0955"
"11/3/2022","61.6175"
"11/2/2022","61.4275"
"11/1/2022","61.6229"
"10/29/2022","61.5343"
"10/28/2022","61.3589"
"10/27/2022","61.4277"
"10/26/2022","61.3326"
"10/25/2022","61.1629"
"10/22/2022","61.1958"
"10/21/2022","61.5018"
"10/20/2022","61.5905"
"10/19/2022","61.7032"
"10/18/2022","61.7634"
"10/15/2022","63.0558"
"10/14/2022","63.4917"
"10/13/2022","63.7559"
"10/12/2022","63.6840"
"10/11/2022","62.3126"
"10/8/2022","61.2475"
"10/7/2022","60.2534"
"10/6/2022","59.4043"
"10/5/2022","58.7913"
"10/4/2022","57.5664"
"10/1/2022","55.2987"
"9/30/2022","57.4130"
"9/29/2022","58.4485"
"9/28/2022","58.1756"
"9/27/2022","57.9990"
"9/24/2022","58.1006"
"9/23/2022","59.8318"
"9/22/2022","60.8685"
"9/21/2022","60.0158"
"9/20/2022","60.1662"
"9/17/2022","60.0316"
"9/16/2022","59.6663"
"9/15/2022","59.7751"
"9/14/2022","60.0676"
"9/13/2022","60.4568"
"9/10/2022","60.4696"
"9/9/2022","60.8010"
"9/8/2022","61.1814"
"9/7/2022","60.8544"
"9/6/2022","60.9033"
"9/3/2022","60.3713"
"9/2/2022","60.2370"
"9/1/2022","60.2386"
"8/31/2022","60.3677"
"8/30/2022","60.3636"
"8/27/2022","60.0924"
"8/26/2022","59.7699"
"8/25/2022","59.9974"
"8/24/2022","59.8963"
"8/23/2022","59.7419"
"8/20/2022","59.1321"
"8/19/2022","59.9570"
"8/18/2022","60.7552"
"8/17/2022","61.4247"
"8/16/2022","61.3747"
"8/13/2022","60.8993"
"8/12/2022","60.6229"
"8/11/2022","60.4542"
"8/10/2022","60.3814"
"8/9/2022","60.3164"
"8/6/2022","60.3696"
"8/5/2022","60.2580"
"8/4/2022","60.2374"
"8/3/2022","60.1595"
"8/2/2022","62.0506"
"7/30/2022","61.3101"
"7/29/2022","60.2031"
"7/28/2022","60.2198"
"7/27/2022","58.6605"
"7/26/2022","57.7821"
"7/23/2022","57.3917"
"7/22/2022","56.4783"
"7/21/2022","54.8491"
"7/20/2022","55.4370"
"7/19/2022","56.5616"
"7/16/2022","57.8323"
"7/15/2022","58.2568"
"7/14/2022","58.5322"
"7/13/2022","58.8541"
"7/12/2022","61.3045"
"7/9/2022","61.2664"
"7/8/2022","63.1427"
"7/7/2022","62.9110"
"7/6/2022","58.5118"
"7/5/2022","55.0858"
"7/2/2022","53.7676"
"7/1/2022","52.5123"
"6/30/2022","51.1580"
"6/29/2022","52.9699"
"6/28/2022","53.3641"
"6/25/2022","53.3234"
"6/24/2022","53.3578"
"6/23/2022","53.2788"
"6/22/2022","54.7081"
"6/21/2022","56.1727"
"6/18/2022","56.7101"
"6/17/2022","56.8691"
"6/16/2022","56.6624"
"6/15/2022","57.0926"
"6/11/2022","57.7780"
"6/10/2022","58.3895"
"6/9/2022","60.2282"
"6/8/2022","60.9565"
"6/7/2022","61.1094"
"6/4/2022","61.9659"
"6/3/2022","61.5750"
"6/2/2022","61.4733"
"6/1/2022","61.6069"
"5/31/2022","63.0975"
"5/28/2022","66.4029"
"5/27/2022","62.0495"
"5/26/2022","56.2996"
"5/25/2022","56.9690"
"5/24/2022","58.2087"
"5/21/2022","58.8862"
"5/20/2022","62.4031"
"5/19/2022","63.5643"
"5/18/2022","63.5428"
"5/17/2022","63.4445"
"5/14/2022","63.7799"
"5/13/2022","65.7916"
"5/12/2022","68.8389"
"5/7/2022","67.3843"
"5/6/2022","66.2378"
"5/5/2022","69.4160"
"4/30/2022","71.0237"
"4/29/2022","72.2953"
"4/28/2022","72.8764"
"4/27/2022","72.7089"
"4/26/2022","73.3611"
"4/23/2022","73.5050"
"4/22/2022","74.9990"
"4/21/2022","77.0809"
"4/20/2022","79.0287"
"4/19/2022","79.4529"
"4/16/2022","80.0437"
"4/15/2022","81.2880"
"4/14/2022","79.8471"
"4/13/2022","79.6274"
"4/12/2022","79.1596"
"4/9/2022","74.8501"
"4/8/2022","76.2547"
"4/7/2022","82.5962"
"4/6/2022","83.3520"
"4/5/2022","83.5932"
"4/2/2022","83.4285"
"4/1/2022","83.4097"
"3/31/2022","84.0851"
"3/30/2022","86.2843"
"3/29/2022","93.7125"
"3/26/2022","95.6618"
"3/25/2022","96.0458"
"3/24/2022","103.1618"
"3/23/2022","104.0741"
"3/22/2022","104.6819"
"3/19/2022","103.9524"
"3/18/2022","104.8012"
"3/17/2022","108.0521"
"3/16/2022","111.4823"
"3/15/2022","115.1963"
"3/12/2022","116.7517"
"3/11/2022","120.3785"
"3/10/2022","116.0847"
"3/6/2022","105.8124"
"3/5/2022","105.8124"
"3/4/2022","111.7564"
"3/3/2022","103.2487"
"3/2/2022","91.7457"
"3/1/2022","93.5589"
"2/26/2022","83.5485"
"2/25/2022","86.9288"
"2/23/2022","80.4194"
"2/22/2022","76.7671"
"2/19/2022","75.7619"
"2/18/2022","75.7527"
"2/17/2022","75.0141"
"2/16/2022","76.1660"
"2/15/2022","76.5762"
"2/12/2022","74.9867"
"2/11/2022","74.7241"
"2/10/2022","74.8015"
"2/9/2022","75.3042"
"2/8/2022","75.6806"
"2/5/2022","76.0509"
"2/4/2022","76.6501"
"2/3/2022","76.4849"
"2/2/2022","77.1302"
"2/1/2022","77.4702"
"1/29/2022","77.8174"
"1/28/2022","78.9470"
"1/27/2022","78.9437"
"1/26/2022","78.6422"
"1/25/2022","77.3649"
"1/22/2022","76.6903"
"1/21/2022","76.4408"
"1/20/2022","76.8697"
"1/19/2022","76.3347"
"1/18/2022","76.0404"
"1/15/2022","75.7668"
"1/14/2022","74.5686"
"1/13/2022","74.5277"
"1/12/2022","74.8355"
"1/11/2022","75.1315"
"12/31/2021","74.2926"
"12/30/2021","73.6514"
"12/29/2021","73.4959"
"12/28/2021","73.2329"
"12/25/2021","73.1886"
"12/24/2021","73.3583"
"12/23/2021","73.7901"
"12/22/2021","73.8206"
"12/21/2021","74.2947"
"12/18/2021","73.7330"
"12/17/2021","73.5708"
"12/16/2021","73.8510"
"12/15/2021","73.4698"
"12/14/2021","73.4107"
"12/11/2021","73.6059"
"12/10/2021","73.5998"
"12/9/2021","73.8453"
"12/8/2021","74.1399"
"12/7/2021","73.6694"
"12/4/2021","73.7426"
"12/3/2021","74.0637"
"12/2/2021","73.9746"
"12/1/2021","74.8926"
"11/30/2021","74.9818"
"11/27/2021","75.5873"
"11/26/2021","74.6004"
"11/25/2021","74.3726"
"11/24/2021","74.8327"
